"cog","subject","sex","r","c","part"
6401.253081788086,"s142",f,1,1,"udhr-en"
6769.48713062311,"s142",f,1,1,"udhr-en"
6288.87210537558,"s142",f,1,1,"udhr-en"
8008.959167808861,"s142",f,1,1,"udhr-en"
6050.844949128269,"s142",f,1,1,"udhr-en"
6400.5182536165175,"s142",f,1,1,"udhr-en"
6655.307358943831,"s142",f,1,1,"udhr-en"
6239.065279492446,"s142",f,1,1,"udhr-en"
6339.544952679765,"s142",f,1,1,"udhr-en"
6368.31426918356,"s142",f,1,1,"udhr-en"
6665.222313092271,"s142",f,1,1,"udhr-en"
6200.24332901337,"s142",f,1,1,"udhr-en"
5542.417906773038,"s142",f,1,1,"udhr-en"
6307.198795998821,"s142",f,1,1,"udhr-en"
7000.329609796311,"s142",f,1,1,"udhr-en"
7277.211161893722,"s142",f,1,1,"udhr-en"
7194.529865863433,"s142",f,1,1,"udhr-en"
2915.119611169236,"s142",f,1,1,"udhr-en"
5860.690791696103,"s142",f,1,1,"udhr-en"
6149.724024847094,"s142",f,1,1,"udhr-en"
6459.464283046591,"s142",f,1,1,"udhr-en"
3563.2512109431536,"s142",f,1,1,"udhr-en"
6369.762453448077,"s142",f,1,1,"udhr-en"
5650.864165174984,"s142",f,1,1,"udhr-en"
4903.16020648241,"s142",f,1,1,"udhr-en"
6252.068119243923,"s142",f,1,1,"udhr-en"
6740.994922962735,"s142",f,1,1,"udhr-l1"
7291.343198557667,"s142",f,1,1,"udhr-l1"
6920.3425424275465,"s142",f,1,1,"udhr-l1"
6314.941570777168,"s142",f,1,1,"udhr-l1"
5920.240610291783,"s142",f,1,1,"udhr-l1"
6975.449235323386,"s142",f,1,1,"udhr-l1"
2462.868434827656,"s142",f,1,1,"udhr-l1"
3730.321148141298,"s142",f,1,1,"udhr-l1"
1898.976620551214,"s142",f,1,1,"udhr-l1"
8534.553356113365,"s142",f,1,1,"udhr-l1"
6393.264703762381,"s142",f,1,1,"udhr-l1"
3219.775194770108,"s142",f,1,1,"udhr-l1"
4437.98696013163,"s142",f,1,1,"udhr-l1"
5916.855337362748,"s142",f,1,1,"udhr-l1"
5515.5044618583515,"s142",f,1,1,"udhr-l1"
6162.932748548906,"s142",f,1,1,"udhr-l1"
3985.659828801168,"s142",f,1,1,"udhr-l1"
6677.0858103126275,"s142",f,1,1,"udhr-l1"
3197.106216365494,"s142",f,1,1,"udhr-l1"
872.941998302888,"s142",f,1,1,"udhr-l1"
6324.689272729178,"s142",f,1,1,"udhr-l1"
3622.1613438106747,"s142",f,1,1,"udhr-l1"
4428.496791107459,"s142",f,1,1,"udhr-l1"
4452.885235064477,"s142",f,1,1,"udhr-l1"
5411.15183874836,"s142",f,1,1,"udhr-l1"
2976.584719472456,"s142",f,1,1,"udhr-l1"
6100.017007062378,"s142",f,1,1,"udhr-l1"
5707.768627930298,"s142",f,1,1,"udhr-l1"
5745.002420602747,"s142",f,1,1,"udhr-l1"
2252.3157186962135,"s142",f,1,1,"udhr-l1"
5686.2397030239335,"s142",f,1,1,"udhr-l1"
5044.560519286449,"s142",f,1,1,"udhr-l1"
5251.699443676712,"s142",f,1,1,"udhr-l1"
5221.966859977871,"s142",f,1,1,"udhr-l1"
7094.8423212950665,"s142",f,1,1,"udhr-l1"
6290.358600512657,"s142",f,1,1,"udhr-l1"
3446.7371453441647,"s142",f,1,1,"udhr-l1"
6974.837588865586,"s142",f,1,1,"udhr-l1"
7087.406862221093,"s142",f,1,1,"udhr-l1"
2159.616176750388,"s142",f,1,1,"udhr-l1"
3646.5152948705477,"s142",f,1,1,"udhr-l1"
6007.921585533223,"s142",f,1,1,"udhr-l1"
6909.373126591102,"s142",f,1,1,"udhr-l1"
6701.3588329141985,"s142",f,1,1,"udhr-l1"
5300.232391379464,"s142",f,1,1,"udhr-l1"
5952.074319877343,"s142",f,1,1,"udhr-l1"
6160.966663486124,"s142",f,1,1,"udhr-l1"
6144.376464172438,"s142",f,1,1,"udhr-l1"
6713.107949454118,"s142",f,1,1,"udhr-l1"
6732.735298678609,"s142",f,1,1,"udhr-l1"
5890.909940874177,"s142",f,5,1,"udhr-en"
7910.494498751956,"s142",f,5,1,"udhr-en"
2574.2752430626942,"s142",f,5,1,"udhr-en"
7536.526388487331,"s142",f,5,1,"udhr-en"
5440.586975325178,"s142",f,5,1,"udhr-en"
6806.217301843355,"s142",f,5,1,"udhr-en"
4063.2356933750107,"s142",f,5,1,"udhr-en"
5296.277488012901,"s142",f,5,1,"udhr-en"
5988.541194959666,"s142",f,5,1,"udhr-en"
7015.02503874782,"s142",f,5,1,"udhr-en"
7799.058623774395,"s142",f,5,1,"udhr-en"
4023.829684397724,"s142",f,5,1,"udhr-en"
8068.960509750587,"s142",f,5,1,"udhr-en"
6128.763573466306,"s142",f,5,1,"udhr-en"
4504.726344665195,"s142",f,5,1,"udhr-en"
4436.647770882015,"s142",f,5,1,"udhr-en"
5134.314766001714,"s142",f,5,1,"udhr-en"
6193.627603892687,"s142",f,5,1,"udhr-en"
8314.882818921755,"s142",f,5,1,"udhr-en"
5891.575394505655,"s142",f,5,1,"udhr-en"
5734.093643247018,"s142",f,5,1,"udhr-en"
7616.4284302728265,"s142",f,5,1,"udhr-en"
5286.421386540053,"s142",f,5,1,"udhr-en"
3525.762085040041,"s142",f,5,1,"udhr-en"
6243.185941966598,"s142",f,5,1,"udhr-en"
6134.525974833779,"s142",f,5,1,"udhr-en"
5076.828392514045,"s142",f,5,1,"udhr-en"
6042.506938565084,"s142",f,5,1,"udhr-en"
4995.895102224079,"s142",f,5,1,"udhr-en"
4148.13972288038,"s142",f,5,1,"udhr-en"
7496.827585793455,"s142",f,5,1,"udhr-en"
7367.450691598808,"s142",f,5,1,"udhr-en"
3683.6108883845204,"s142",f,5,1,"udhr-en"
5337.975589251893,"s142",f,5,1,"udhr-en"
6336.522585993633,"s142",f,5,1,"udhr-en"
7868.046904527618,"s142",f,5,1,"udhr-en"
6686.4871852693195,"s142",f,5,1,"udhr-en"
6111.274302097456,"s142",f,5,1,"udhr-en"
5877.228074793641,"s142",f,5,1,"udhr-en"
4370.699572051328,"s142",f,5,1,"udhr-en"
3424.648388098084,"s142",f,5,1,"udhr-en"
4633.220431356438,"s142",f,5,1,"udhr-en"
7617.287291220102,"s142",f,5,1,"udhr-en"
6059.356456114951,"s142",f,5,1,"udhr-en"
5755.240455554347,"s142",f,5,1,"udhr-en"
4498.596111135791,"s142",f,5,1,"udhr-en"
1586.4777666316315,"s142",f,5,1,"udhr-en"
7151.818111265738,"s142",f,5,1,"udhr-l1"
6465.024000800013,"s142",f,5,1,"udhr-l1"
3136.1587993769654,"s142",f,5,1,"udhr-l1"
4583.049823500764,"s142",f,5,1,"udhr-l1"
4845.655182558711,"s142",f,5,1,"udhr-l1"
5287.679891417249,"s142",f,5,1,"udhr-l1"
2631.884260530156,"s142",f,5,1,"udhr-l1"
5589.898493933388,"s142",f,5,1,"udhr-l1"
584.661758604904,"s142",f,5,1,"udhr-l1"
3477.935271086279,"s142",f,5,1,"udhr-l1"
7125.676907155425,"s142",f,5,1,"udhr-l1"
6363.655737548567,"s142",f,5,1,"udhr-l1"
5733.827126393071,"s142",f,5,1,"udhr-l1"
6217.469349098206,"s142",f,5,1,"udhr-l1"
6168.7461409044945,"s142",f,5,1,"udhr-l1"
3228.9879920572944,"s142",f,5,1,"udhr-l1"
6775.73134136134,"s142",f,5,1,"udhr-l1"
5081.649750658306,"s142",f,5,1,"udhr-l1"
3636.008435857585,"s142",f,5,1,"udhr-l1"
7760.8025205440335,"s142",f,5,1,"udhr-l1"
4134.069456666958,"s142",f,5,1,"udhr-l1"
8415.677405455861,"s142",f,5,1,"udhr-l1"
1425.1615880532374,"s142",f,5,1,"udhr-l1"
6940.820523493526,"s142",f,5,1,"udhr-l1"
3278.323231643385,"s142",f,5,1,"udhr-l1"
6158.657679111564,"s142",f,5,1,"udhr-l1"
7240.409781778157,"s142",f,5,1,"udhr-l1"
7253.2045423447535,"s142",f,5,1,"udhr-l1"
4536.092273429283,"s142",f,5,1,"udhr-l1"
1718.054537291118,"s142",f,5,1,"udhr-l1"
5517.493392963202,"s142",f,5,1,"udhr-l1"
2596.6029837493243,"s142",f,5,1,"udhr-l1"
5411.047355981619,"s142",f,5,1,"udhr-l1"
5049.332717604348,"s142",f,5,1,"udhr-l1"
6561.762855583425,"s142",f,5,1,"udhr-l1"
4410.258073018461,"s142",f,5,1,"udhr-l1"
6097.50132521645,"s142",f,5,1,"udhr-l1"
3845.1213211995746,"s142",f,5,1,"udhr-l1"
7648.07582727386,"s142",f,5,1,"udhr-l1"
4643.1055070649945,"s142",f,5,1,"udhr-l1"
3352.0097485983415,"s142",f,5,1,"udhr-l1"
2995.255556492682,"s142",f,5,1,"udhr-l1"
6010.779909278116,"s142",f,5,1,"udhr-l1"
5759.666398036021,"s142",f,5,1,"udhr-l1"
7300.01517498423,"s142",f,5,1,"udhr-l1"
2489.569441791166,"s142",f,5,1,"udhr-l1"
6005.642841872286,"s142",f,5,1,"udhr-l1"
8064.484694778627,"s142",f,5,1,"udhr-l1"
6894.172490745209,"s146",f,1,1,"udhr-en"
7296.808307263774,"s146",f,1,1,"udhr-en"
5901.601889717617,"s146",f,1,1,"udhr-en"
7379.227097980721,"s146",f,1,1,"udhr-en"
5694.065803111566,"s146",f,1,1,"udhr-en"
4413.388842546732,"s146",f,1,1,"udhr-en"
7457.485909195124,"s146",f,1,1,"udhr-en"
6018.463230747289,"s146",f,1,1,"udhr-en"
5835.234725913694,"s146",f,1,1,"udhr-en"
3495.6359490853984,"s146",f,1,1,"udhr-en"
5662.209409650693,"s146",f,1,1,"udhr-en"
6182.276170286758,"s146",f,1,1,"udhr-en"
5918.3783453485985,"s146",f,1,1,"udhr-en"
5710.494726027071,"s146",f,1,1,"udhr-en"
6632.806479704912,"s146",f,1,1,"udhr-en"
6723.848007478449,"s146",f,1,1,"udhr-en"
6467.751110098459,"s146",f,1,1,"udhr-en"
6684.152917022936,"s146",f,1,1,"udhr-en"
5618.87247639727,"s146",f,1,1,"udhr-en"
6320.22211193505,"s146",f,1,1,"udhr-en"
7221.396702464777,"s146",f,1,1,"udhr-en"
6058.383025153796,"s146",f,1,1,"udhr-en"
4300.515144208875,"s146",f,1,1,"udhr-en"
6071.988164741319,"s146",f,1,1,"udhr-en"
6560.103530030999,"s146",f,1,1,"udhr-en"
6942.358977246922,"s146",f,1,1,"udhr-en"
7149.170547483596,"s146",f,1,1,"udhr-en"
6682.684328174405,"s146",f,1,1,"udhr-en"
5637.104495970236,"s146",f,1,1,"udhr-en"
6815.737175277798,"s146",f,1,1,"udhr-en"
6694.571759501316,"s146",f,1,1,"udhr-en"
8365.297016454262,"s146",f,1,1,"udhr-en"
5254.188004936316,"s146",f,1,1,"udhr-en"
6445.507631970528,"s146",f,1,1,"udhr-en"
8004.84343798436,"s146",f,1,1,"udhr-en"
5650.461488481539,"s146",f,1,1,"udhr-en"
6059.397497602738,"s146",f,1,1,"udhr-en"
6949.611945717092,"s146",f,1,1,"udhr-en"
6434.036759542468,"s146",f,1,1,"udhr-en"
6475.314691486837,"s146",f,1,1,"udhr-en"
6547.051652208792,"s146",f,1,1,"udhr-en"
6444.474347902569,"s146",f,1,1,"udhr-en"
7539.460574456549,"s146",f,1,1,"udhr-en"
6835.2755131771255,"s146",f,1,1,"udhr-en"
6757.879548483402,"s146",f,1,1,"udhr-en"
6570.686232768333,"s146",f,1,1,"udhr-en"
6017.524369230535,"s146",f,1,1,"udhr-en"
7376.028154745508,"s146",f,1,1,"udhr-en"
7114.786420845219,"s146",f,1,1,"udhr-en"
4997.181482314612,"s146",f,1,1,"udhr-en"
6577.313003911951,"s146",f,1,1,"udhr-en"
7380.185119521134,"s146",f,1,1,"udhr-en"
6205.009449512841,"s146",f,1,1,"udhr-en"
7247.893073878906,"s146",f,1,1,"udhr-en"
6501.471533816908,"s146",f,1,1,"udhr-en"
5947.294471514814,"s146",f,1,1,"udhr-en"
5955.999649382669,"s146",f,1,1,"udhr-en"
7227.089367911007,"s146",f,1,1,"udhr-en"
4784.192783807983,"s146",f,1,1,"udhr-en"
7043.778267734093,"s146",f,1,1,"udhr-en"
5225.970876295369,"s146",f,1,1,"udhr-en"
7095.123979604813,"s146",f,1,1,"udhr-en"
6872.890468821692,"s146",f,1,1,"udhr-l1"
6710.709069753369,"s146",f,1,1,"udhr-l1"
6426.586809730585,"s146",f,1,1,"udhr-l1"
6138.637248626596,"s146",f,1,1,"udhr-l1"
5704.611005204999,"s146",f,1,1,"udhr-l1"
6800.402960698329,"s146",f,1,1,"udhr-l1"
7158.908860284307,"s146",f,1,1,"udhr-l1"
1493.7911391161156,"s146",f,1,1,"udhr-l1"
1666.2512076426183,"s146",f,1,1,"udhr-l1"
6867.061540219519,"s146",f,1,1,"udhr-l1"
4436.125381157344,"s146",f,1,1,"udhr-l1"
7781.17625134662,"s146",f,1,1,"udhr-l1"
5596.370178026398,"s146",f,1,1,"udhr-l1"
3908.062434883716,"s146",f,1,1,"udhr-l1"
8327.979603604033,"s146",f,1,1,"udhr-l1"
8356.573669636442,"s146",f,1,1,"udhr-l1"
6297.63230906746,"s146",f,1,1,"udhr-l1"
7517.091597736326,"s146",f,1,1,"udhr-l1"
6079.243227529648,"s146",f,1,1,"udhr-l1"
6276.234970644547,"s146",f,1,1,"udhr-l1"
5547.8837756645025,"s146",f,1,1,"udhr-l1"
6387.690523707444,"s146",f,1,1,"udhr-l1"
6296.455946384421,"s146",f,1,1,"udhr-l1"
5846.332676727237,"s146",f,1,1,"udhr-l1"
5088.28545683051,"s146",f,1,1,"udhr-l1"
5139.88649368053,"s146",f,1,1,"udhr-l1"
6588.931086098673,"s146",f,1,1,"udhr-l1"
7789.122746981458,"s146",f,1,1,"udhr-l1"
7143.949562332641,"s146",f,1,1,"udhr-l1"
5835.518171285485,"s146",f,1,1,"udhr-l1"
4590.741972380813,"s146",f,1,1,"udhr-l1"
5052.207707815754,"s146",f,1,1,"udhr-l1"
6670.74829932042,"s146",f,1,1,"udhr-l1"
6323.0154589265085,"s146",f,1,1,"udhr-l1"
5844.144939750915,"s146",f,1,1,"udhr-l1"
3953.9701549412016,"s146",f,1,1,"udhr-l1"
4989.579287913542,"s146",f,1,1,"udhr-l1"
6990.819075945056,"s146",f,1,1,"udhr-l1"
6566.681440035276,"s146",f,1,1,"udhr-l1"
3686.9505185649605,"s146",f,1,1,"udhr-l1"
6312.310590650154,"s146",f,1,1,"udhr-l1"
5626.099660231356,"s146",f,1,1,"udhr-l1"
6027.353318533023,"s146",f,1,1,"udhr-l1"
6020.202592261394,"s146",f,1,1,"udhr-l1"
6193.853803481634,"s146",f,1,1,"udhr-l1"
6388.327925402669,"s146",f,1,1,"udhr-l1"
5032.2285470857705,"s146",f,1,1,"udhr-l1"
7146.030314176175,"s146",f,1,1,"udhr-l1"
7322.083322686371,"s146",f,1,1,"udhr-l1"
4953.392552721542,"s146",f,1,1,"udhr-l1"
6324.232991075318,"s146",f,1,1,"udhr-l1"
6347.953354386135,"s146",f,1,1,"udhr-l1"
5603.388520910765,"s146",f,1,1,"udhr-l1"
5542.401735156991,"s146",f,1,1,"udhr-l1"
6063.964791081803,"s146",f,1,1,"udhr-l1"
7388.265259259825,"s146",f,1,1,"udhr-l1"
7359.089803179545,"s146",f,1,1,"udhr-l1"
6629.170066453978,"s146",f,1,1,"udhr-l1"
6012.852507585916,"s146",f,1,1,"udhr-l1"
6632.003721249899,"s146",f,1,1,"udhr-l1"
5286.636419899673,"s146",f,1,1,"udhr-l1"
5714.4595463870855,"s146",f,1,1,"udhr-l1"
7228.0113691305805,"s146",f,1,1,"udhr-l1"
4550.916020097567,"s148",f,1,1,"udhr-en"
2896.524095312111,"s148",f,1,1,"udhr-en"
6715.606882960485,"s148",f,1,1,"udhr-en"
6350.549655865546,"s148",f,1,1,"udhr-en"
6114.522119926788,"s148",f,1,1,"udhr-en"
6334.353936935247,"s148",f,1,1,"udhr-en"
5115.052085391323,"s148",f,1,1,"udhr-en"
2023.2574015742848,"s148",f,1,1,"udhr-en"
5149.6689913416285,"s148",f,1,1,"udhr-en"
5692.930843211669,"s148",f,1,1,"udhr-en"
5887.204428267517,"s148",f,1,1,"udhr-en"
6820.469527077073,"s148",f,1,1,"udhr-en"
8122.722854741625,"s148",f,1,1,"udhr-en"
4099.726368628552,"s148",f,1,1,"udhr-en"
7401.888133399954,"s148",f,1,1,"udhr-en"
1393.1025994440179,"s148",f,1,1,"udhr-en"
6032.361677895984,"s148",f,1,1,"udhr-en"
3979.5316222996385,"s148",f,1,1,"udhr-en"
4047.8706859274575,"s148",f,1,1,"udhr-en"
7005.119654898535,"s148",f,1,1,"udhr-en"
5415.626527069789,"s148",f,1,1,"udhr-en"
6219.602123622479,"s148",f,1,1,"udhr-en"
5067.385780351294,"s148",f,1,1,"udhr-en"
7092.7244155160515,"s148",f,1,1,"udhr-en"
6526.6286815970425,"s148",f,1,1,"udhr-en"
5533.014769174591,"s148",f,1,1,"udhr-en"
2997.1178518072325,"s148",f,1,1,"udhr-en"
5846.602803283756,"s148",f,1,1,"udhr-en"
6737.410970202619,"s148",f,1,1,"udhr-l1"
4502.99448352926,"s148",f,1,1,"udhr-l1"
6610.7513256947295,"s148",f,1,1,"udhr-l1"
5201.79228638638,"s148",f,1,1,"udhr-l1"
6517.116133407629,"s148",f,1,1,"udhr-l1"
5044.482524529624,"s148",f,1,1,"udhr-l1"
6459.265300179345,"s148",f,1,1,"udhr-l1"
7828.717466991865,"s148",f,1,1,"udhr-l1"
4874.692854938262,"s148",f,1,1,"udhr-l1"
6512.46668952553,"s148",f,1,1,"udhr-l1"
4704.272617887071,"s148",f,1,1,"udhr-l1"
6661.394966383735,"s148",f,1,1,"udhr-l1"
4969.230256916368,"s148",f,1,1,"udhr-l1"
5895.46364812536,"s148",f,1,1,"udhr-l1"
1687.2494315135987,"s148",f,1,1,"udhr-l1"
3012.6666729015856,"s148",f,1,1,"udhr-l1"
6567.213741789145,"s148",f,1,1,"udhr-l1"
6268.546001959079,"s148",f,1,1,"udhr-l1"
412.19373455567825,"s148",f,1,1,"udhr-l1"
2026.784795487166,"s148",f,1,1,"udhr-l1"
5850.968275084102,"s148",f,1,1,"udhr-l1"
5558.922183375096,"s148",f,1,1,"udhr-l1"
7882.180508529248,"s148",f,1,1,"udhr-l1"
4527.694968733932,"s148",f,1,1,"udhr-l1"
7764.108677666844,"s148",f,1,1,"udhr-l1"
3783.667628816304,"s148",f,1,1,"udhr-l1"
4082.849630530961,"s148",f,1,1,"udhr-l1"
6643.744905804093,"s148",f,1,1,"udhr-l1"
5004.753822177289,"s148",f,1,1,"udhr-l1"
6850.029766392334,"s148",f,1,1,"udhr-l1"
1445.1724403497203,"s154",m,1,1,"udhr-en"
3385.433202300983,"s154",m,1,1,"udhr-en"
5590.705625207905,"s154",m,1,1,"udhr-en"
3527.4956880101963,"s154",m,1,1,"udhr-en"
2649.388031224298,"s154",m,1,1,"udhr-en"
4192.96080137799,"s154",m,1,1,"udhr-en"
7075.143112334517,"s154",m,1,1,"udhr-en"
4727.608103080596,"s154",m,1,1,"udhr-en"
6323.067529608469,"s154",m,1,1,"udhr-en"
4854.275460125281,"s154",m,1,1,"udhr-en"
6702.925816364012,"s154",m,1,1,"udhr-en"
8397.153767827744,"s154",m,1,1,"udhr-en"
7680.82453874911,"s154",m,1,1,"udhr-en"
6380.799398700076,"s154",m,1,1,"udhr-en"
4314.496531134402,"s154",m,1,1,"udhr-en"
6601.7386208796315,"s154",m,1,1,"udhr-en"
3890.541398312904,"s154",m,1,1,"udhr-en"
627.6045929248625,"s154",m,1,1,"udhr-en"
7415.829801915242,"s154",m,1,1,"udhr-en"
3482.1668432079855,"s154",m,1,1,"udhr-en"
5806.1729421727805,"s154",m,1,1,"udhr-en"
5733.697967344521,"s154",m,1,1,"udhr-en"
4270.360845983892,"s154",m,1,1,"udhr-en"
6165.503701434232,"s154",m,1,1,"udhr-en"
3127.9099417118973,"s154",m,1,1,"udhr-en"
6702.3061463055565,"s154",m,1,1,"udhr-l1"
4057.8801737337617,"s154",m,1,1,"udhr-l1"
3775.4790512257773,"s154",m,1,1,"udhr-l1"
6620.202012247987,"s154",m,1,1,"udhr-l1"
4170.672108993928,"s154",m,1,1,"udhr-l1"
7178.3451332842305,"s154",m,1,1,"udhr-l1"
5390.368482323921,"s154",m,1,1,"udhr-l1"
4586.9924568801525,"s154",m,1,1,"udhr-l1"
786.5589576334432,"s154",m,1,1,"udhr-l1"
6586.749626517795,"s154",m,1,1,"udhr-l1"
7844.148626368124,"s154",m,1,1,"udhr-l1"
5268.38330232677,"s154",m,1,1,"udhr-l1"
6595.409072266789,"s154",m,1,1,"udhr-l1"
5542.764862916083,"s154",m,1,1,"udhr-l1"
2160.3840209118002,"s154",m,1,1,"udhr-l1"
7080.125042135258,"s154",m,1,1,"udhr-l1"
5371.844525050173,"s154",m,1,1,"udhr-l1"
3548.2708648367,"s154",m,1,1,"udhr-l1"
3631.8649581917493,"s154",m,1,1,"udhr-l1"
4958.597696222136,"s154",m,1,1,"udhr-l1"
5102.941186056216,"s154",m,1,1,"udhr-l1"
6527.8035071859595,"s154",m,1,1,"udhr-l1"
5255.8289624952085,"s154",m,1,1,"udhr-l1"
6937.875279043721,"s154",m,1,1,"udhr-l1"
4649.578101961163,"s154",m,1,1,"udhr-l1"
5239.277970961432,"s154",m,1,1,"udhr-l1"
725.4861801165825,"s154",m,1,1,"udhr-l1"
5984.9660771994095,"s154",m,1,1,"udhr-l1"
4300.398648994151,"s154",m,1,1,"udhr-l1"
5217.745132515953,"s154",m,1,1,"udhr-l1"
3835.6542077303275,"s154",m,1,1,"udhr-l1"
2849.20835350402,"s154",m,1,1,"udhr-l1"
4042.287718278068,"s154",m,1,1,"udhr-l1"
7475.757539676166,"s154",m,1,1,"udhr-l1"
7465.813797575571,"s154",m,1,1,"udhr-l1"
5924.354137714649,"s154",m,1,1,"udhr-l1"
5382.043178840334,"s154",m,1,1,"udhr-l1"
5428.67978765965,"s154",m,1,1,"udhr-l1"
3386.2690517362794,"s154",m,1,1,"udhr-l1"
7674.191869055885,"s154",m,1,1,"udhr-l1"
6779.392911307562,"s154",m,1,1,"udhr-l1"
4923.0539657016825,"s154",m,1,1,"udhr-l1"
2568.791940438271,"s154",m,1,1,"udhr-l1"
6404.182644177727,"s154",m,1,1,"udhr-l1"
5632.607864462223,"s154",m,1,1,"udhr-l1"
5696.782634397219,"s154",m,1,1,"udhr-l1"
4770.103270043881,"s154",m,5,1,"udhr-en"
3369.8451395310335,"s154",m,5,1,"udhr-en"
4653.886513862107,"s154",m,5,1,"udhr-en"
4781.421845122586,"s154",m,5,1,"udhr-en"
3779.536858143867,"s154",m,5,1,"udhr-en"
5745.1374586675165,"s154",m,5,1,"udhr-en"
6238.1113183921325,"s154",m,5,1,"udhr-en"
337.5958893997286,"s154",m,5,1,"udhr-en"
5178.856063570355,"s154",m,5,1,"udhr-en"
6813.341527660374,"s154",m,5,1,"udhr-en"
7765.690597116393,"s154",m,5,1,"udhr-en"
7976.103677606975,"s154",m,5,1,"udhr-en"
3868.1344788512224,"s154",m,5,1,"udhr-en"
3037.041894711741,"s154",m,5,1,"udhr-en"
5448.29341172393,"s154",m,5,1,"udhr-en"
7800.2845198587665,"s154",m,5,1,"udhr-en"
6889.63566735738,"s154",m,5,1,"udhr-en"
7925.046270420555,"s154",m,5,1,"udhr-en"
7491.564816764568,"s154",m,5,1,"udhr-en"
4754.942474696071,"s154",m,5,1,"udhr-en"
6945.4830119802255,"s154",m,5,1,"udhr-en"
5768.738415782637,"s154",m,5,1,"udhr-en"
2573.585963310617,"s154",m,5,1,"udhr-en"
8045.75333590438,"s154",m,5,1,"udhr-en"
7047.429331968141,"s154",m,5,1,"udhr-en"
4430.991735539122,"s154",m,5,1,"udhr-en"
6584.472504220821,"s154",m,5,1,"udhr-en"
5742.919263048825,"s154",m,5,1,"udhr-en"
7590.91993176164,"s154",m,5,1,"udhr-en"
5126.005799470193,"s154",m,5,1,"udhr-en"
5341.7742300770415,"s154",m,5,1,"udhr-en"
6628.685109347724,"s154",m,5,1,"udhr-en"
7191.757226829165,"s154",m,5,1,"udhr-en"
6516.876228622052,"s154",m,5,1,"udhr-l1"
5771.314785054784,"s154",m,5,1,"udhr-l1"
6369.114539514729,"s154",m,5,1,"udhr-l1"
5587.13741464545,"s154",m,5,1,"udhr-l1"
6958.271874672592,"s154",m,5,1,"udhr-l1"
7195.167390388165,"s154",m,5,1,"udhr-l1"
7215.25814710433,"s154",m,5,1,"udhr-l1"
6110.037704896737,"s154",m,5,1,"udhr-l1"
7135.1380247762345,"s154",m,5,1,"udhr-l1"
2047.62711292196,"s154",m,5,1,"udhr-l1"
7480.412080985925,"s154",m,5,1,"udhr-l1"
7893.35187527662,"s154",m,5,1,"udhr-l1"
7310.117466247359,"s154",m,5,1,"udhr-l1"
7143.192325267042,"s154",m,5,1,"udhr-l1"
6809.469733702842,"s154",m,5,1,"udhr-l1"
7310.420084336754,"s154",m,5,1,"udhr-l1"
6163.870555111881,"s154",m,5,1,"udhr-l1"
5681.639278455496,"s154",m,5,1,"udhr-l1"
7010.916951087831,"s154",m,5,1,"udhr-l1"
7401.415031983065,"s154",m,5,1,"udhr-l1"
1041.543163392823,"s154",m,5,1,"udhr-l1"
5178.985401129301,"s154",m,5,1,"udhr-l1"
7951.573450373342,"s154",m,5,1,"udhr-l1"
6570.240463872322,"s154",m,5,1,"udhr-l1"
6673.770155057003,"s154",m,5,1,"udhr-l1"
5209.975357286677,"s154",m,5,1,"udhr-l1"
3392.6778189209326,"s154",m,5,1,"udhr-l1"
4176.1140971311515,"s154",m,5,1,"udhr-l1"
2680.521937530572,"s154",m,5,1,"udhr-l1"
6905.038008948614,"s154",m,5,1,"udhr-l1"
6768.3935555237,"s154",m,5,1,"udhr-l1"
6461.264131763445,"s154",m,5,1,"udhr-l1"
5599.39452938681,"s154",m,5,1,"udhr-l1"
6211.758912931319,"s154",m,5,1,"udhr-l1"
5699.981378375714,"s154",m,5,1,"udhr-l1"
7362.9297169146885,"s154",m,5,1,"udhr-l1"
6324.059572773143,"s154",m,5,1,"udhr-l1"
7201.602720556209,"s154",m,5,1,"udhr-l1"
6181.377806572977,"s154",m,5,1,"udhr-l1"
6836.795538074362,"s154",m,5,1,"udhr-l1"
7680.149544577199,"s154",m,5,1,"udhr-l1"
5220.410343116488,"s154",m,5,1,"udhr-l1"
6074.886904734586,"s154",m,5,1,"udhr-l1"
4295.116870804335,"s154",m,5,1,"udhr-l1"
6832.7685852238355,"s154",m,5,1,"udhr-l1"
5170.039004716204,"s154",m,5,1,"udhr-l1"
6259.350695451112,"s154",m,5,1,"udhr-l1"
6489.0096882962625,"s154",m,5,1,"udhr-l1"
6306.664200729859,"s155",f,1,1,"udhr-en"
5432.273589770085,"s155",f,1,1,"udhr-en"
5138.624199669523,"s155",f,1,1,"udhr-en"
6472.082586580726,"s155",f,1,1,"udhr-en"
2420.5746869308405,"s155",f,1,1,"udhr-en"
6223.821111995281,"s155",f,1,1,"udhr-en"
6376.531357496754,"s155",f,1,1,"udhr-en"
6795.13848285883,"s155",f,1,1,"udhr-en"
7232.612493473575,"s155",f,1,1,"udhr-en"
6837.864523134716,"s155",f,1,1,"udhr-en"
2116.045059458568,"s155",f,1,1,"udhr-en"
7864.410825039018,"s155",f,1,1,"udhr-en"
8059.934280351612,"s155",f,1,1,"udhr-en"
6641.414211430952,"s155",f,1,1,"udhr-en"
5943.864404355087,"s155",f,1,1,"udhr-en"
6651.038955710615,"s155",f,1,1,"udhr-en"
6769.54282587745,"s155",f,1,1,"udhr-en"
